Έτος αναφοράς	Εβδομάδα	Χώρα	Περιφέρειες (NUTS2)	κωδ. NUTS2	Περ. Ενότητες (NUTS3)	κωδ. NUTS3	Κατηγορίες Αγροτικών Προϊόντων	Αγροτικά Προϊόντα	Ποσότητα (σε τόνους)
2018	w14	Γερμανία	Γερμανία	276	Γερμανία	276	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	160.0362
2018	w10	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Μπιζέλια	0.0304
2018	w11	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Μπιζέλια	0.0304
2018	w12	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Μπιζέλια	0.0304
2018	w13	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Μπιζέλια	0.0304
2018	w14	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Μπιζέλια	0.0304
2018	w10	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Ρεβύθια	0.0022
2018	w11	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Ρεβύθια	0.0022
2018	w12	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Ρεβύθια	0.0022
2018	w13	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Ρεβύθια	0.0022
2018	w14	Γερμανία	Γερμανία	276	Γερμανία	276	Βρώσιμα όσπρια	Ρεβύθια	0.0022
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Πυρηνόκαρπα	Ροδακινιές - Νεκταρινιές	5.8982
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Πυρηνόκαρπα	Ροδακινιές - Νεκταρινιές	5.8982
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Πυρηνόκαρπα	Ροδακινιές - Νεκταρινιές	5.8982
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Πυρηνόκαρπα	Ροδακινιές - Νεκταρινιές	5.8982
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Πυρηνόκαρπα	Ροδακινιές - Νεκταρινιές	5.8982
2018	w10	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	Βρώσιμα όσπρια	Ρεβύθια	4.3
2018	w11	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	Βρώσιμα όσπρια	Ρεβύθια	4.3
2018	w12	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	Βρώσιμα όσπρια	Ρεβύθια	4.3
2018	w13	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	Βρώσιμα όσπρια	Ρεβύθια	4.3
2018	w14	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	Βρώσιμα όσπρια	Ρεβύθια	4.3
2018	w10	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	379.7036
2018	w11	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	379.7036
2018	w12	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	379.7036
2018	w13	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	379.7036
2018	w14	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	379.7036
2018	w10	Γαλλία	Γαλλία	251	Γαλλία	251	Λαχανικά	Σκόρδα	0.88
2018	w11	Γαλλία	Γαλλία	251	Γαλλία	251	Λαχανικά	Σκόρδα	0.88
2018	w12	Γαλλία	Γαλλία	251	Γαλλία	251	Λαχανικά	Σκόρδα	0.88
2018	w13	Γαλλία	Γαλλία	251	Γαλλία	251	Λαχανικά	Σκόρδα	0.88
2018	w14	Γαλλία	Γαλλία	251	Γαλλία	251	Λαχανικά	Σκόρδα	0.88
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	34.1702
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	34.1702
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	34.1702
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	34.1702
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	34.1702
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	6383.3124
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	6383.3124
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	6383.3124
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	6383.3124
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	6383.3124
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	1.9562
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	1.9562
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	1.9562
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	1.9562
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	1.9562
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	1.5838
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	1.5838
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	1.5838
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	1.5838
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	1.5838
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Ρεβύθια	81.1868
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Ρεβύθια	81.1868
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Ρεβύθια	81.1868
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Ρεβύθια	81.1868
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Ρεβύθια	81.1868
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Μπιζέλια	1.7934
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Μπιζέλια	1.7934
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Μπιζέλια	1.7934
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Μπιζέλια	1.7934
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βρώσιμα όσπρια	Μπιζέλια	1.7934
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	11.7734
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	11.7734
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	11.7734
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	11.7734
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Ραδίκια και αντίδια	11.7734
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Πορτοκαλιές	56.761
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Πορτοκαλιές	56.761
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Πορτοκαλιές	56.761
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Πορτοκαλιές	56.761
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Πορτοκαλιές	56.761
2018	w10	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πεπόνια	11.0978
2018	w11	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πεπόνια	11.0978
2018	w12	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πεπόνια	11.0978
2018	w13	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πεπόνια	11.0978
2018	w14	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πεπόνια	11.0978
2018	w10	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Λαχανικά	Πράσα	0.0002
2018	w11	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Λαχανικά	Πράσα	0.0002
2018	w12	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Λαχανικά	Πράσα	0.0002
2018	w13	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Λαχανικά	Πράσα	0.0002
2018	w14	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Λαχανικά	Πράσα	0.0002
2018	w10	Αυστρία	Αυστρία	40	Αυστρία	40	Σιτηρά για καρπό	Σιτάρι Μαλακό	50
2018	w11	Αυστρία	Αυστρία	40	Αυστρία	40	Σιτηρά για καρπό	Σιτάρι Μαλακό	50
2018	w12	Αυστρία	Αυστρία	40	Αυστρία	40	Σιτηρά για καρπό	Σιτάρι Μαλακό	50
2018	w13	Αυστρία	Αυστρία	40	Αυστρία	40	Σιτηρά για καρπό	Σιτάρι Μαλακό	50
2018	w14	Αυστρία	Αυστρία	40	Αυστρία	40	Σιτηρά για καρπό	Σιτάρι Μαλακό	50
2018	w10	Ουγγαρία	Ουγγαρία	348	Ουγγαρία	348	Σιτηρά για καρπό	Σιτάρι Μαλακό	308.95
2018	w11	Ουγγαρία	Ουγγαρία	348	Ουγγαρία	348	Σιτηρά για καρπό	Σιτάρι Μαλακό	308.95
2018	w12	Ουγγαρία	Ουγγαρία	348	Ουγγαρία	348	Σιτηρά για καρπό	Σιτάρι Μαλακό	308.95
2018	w13	Ουγγαρία	Ουγγαρία	348	Ουγγαρία	348	Σιτηρά για καρπό	Σιτάρι Μαλακό	308.95
2018	w14	Ουγγαρία	Ουγγαρία	348	Ουγγαρία	348	Σιτηρά για καρπό	Σιτάρι Μαλακό	308.95
2018	w10	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Μαλακό	4830.9
2018	w11	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Μαλακό	4830.9
2018	w12	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Μαλακό	4830.9
2018	w13	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Μαλακό	4830.9
2018	w14	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Μαλακό	4830.9
2018	w10	Ρωσία	Ρωσία	643	Ρωσία	643	Σιτηρά για καρπό	Σιτάρι Μαλακό	2871.16
2018	w11	Ρωσία	Ρωσία	643	Ρωσία	643	Σιτηρά για καρπό	Σιτάρι Μαλακό	2871.16
2018	w12	Ρωσία	Ρωσία	643	Ρωσία	643	Σιτηρά για καρπό	Σιτάρι Μαλακό	2871.16
2018	w13	Ρωσία	Ρωσία	643	Ρωσία	643	Σιτηρά για καρπό	Σιτάρι Μαλακό	2871.16
2018	w14	Ρωσία	Ρωσία	643	Ρωσία	643	Σιτηρά για καρπό	Σιτάρι Μαλακό	2871.16
2018	w10	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Σιτηρά για καρπό	Σιτάρι Μαλακό	500
2018	w11	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Σιτηρά για καρπό	Σιτάρι Μαλακό	500
2018	w12	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Σιτηρά για καρπό	Σιτάρι Μαλακό	500
2018	w13	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Σιτηρά για καρπό	Σιτάρι Μαλακό	500
2018	w14	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Σιτηρά για καρπό	Σιτάρι Μαλακό	500
2018	w10	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Σιτάρι Μαλακό	15.76
2018	w11	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Σιτάρι Μαλακό	15.76
2018	w12	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Σιτάρι Μαλακό	15.76
2018	w13	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Σιτάρι Μαλακό	15.76
2018	w14	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Σιτάρι Μαλακό	15.76
2018	w10	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Σκληρό	11.4
2018	w11	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Σκληρό	11.4
2018	w12	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Σκληρό	11.4
2018	w13	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Σκληρό	11.4
2018	w14	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Σιτάρι Σκληρό	11.4
2018	w10	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Σιτηρά για καρπό	Σιτάρι Σκληρό	1532.948
